customer_id,issue_type,status,created_at,resolved_at,issue_description
CUST058,Billing,Pending,13/08/2009,07/08/2020,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
CUST068,Billing,Pending,24/06/2020,15/10/2007,hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer
CUST023,General Inquiry,Open,01/01/2021,05/10/2008,suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc
CUST047,General Inquiry,Open,03/01/2016,27/10/2022,sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis
CUST092,Billing,Open,21/05/2003,23/10/2009,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus
CUST018,General Inquiry,Open,23/11/2022,15/03/2009,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit
CUST039,Billing,Open,12/04/2015,25/05/2004,placerat ante nulla justo aliquam quis turpis eget elit sodales
CUST017,Billing,Pending,18/11/2019,07/07/2015,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam
CUST030,General Inquiry,Open,06/11/2009,02/07/2012,porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor
CUST025,General Inquiry,Pending,12/10/2017,06/10/2008,proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante
CUST018,General Inquiry,Open,25/11/2014,27/07/2009,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci
CUST044,General Inquiry,Closed,08/01/2010,23/04/2006,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra
CUST032,Billing,Open,04/04/2007,10/01/2016,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit
CUST091,Technical,Closed,08/02/2009,11/05/2011,quam pede lobortis ligula sit amet eleifend pede libero quis orci
CUST012,General Inquiry,Open,02/07/2008,16/04/2006,magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum
CUST023,Billing,Closed,03/03/2012,08/09/2007,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris
CUST017,Billing,Open,22/02/2014,28/08/2009,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing
CUST010,Technical,Closed,12/01/2006,20/09/2014,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis
CUST013,Technical,Open,22/03/2006,10/01/2013,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at
CUST028,Billing,Closed,14/01/2017,19/11/2004,in eleifend quam a odio in hac habitasse platea dictumst maecenas ut
CUST010,General Inquiry,Open,09/10/2006,13/10/2006,nam congue risus semper porta volutpat quam pede lobortis ligula
CUST029,Billing,Pending,22/09/2007,20/03/2008,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula
CUST085,Technical,Open,02/06/2017,16/05/2003,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum
CUST028,General Inquiry,Closed,14/03/2017,21/01/2009,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis
CUST029,General Inquiry,Pending,30/05/2004,28/03/2013,tristique fusce congue diam id ornare imperdiet sapien urna pretium
CUST072,General Inquiry,Open,14/01/2022,04/10/2006,id luctus nec molestie sed justo pellentesque viverra pede ac diam
CUST062,Billing,Open,03/12/2015,26/02/2013,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique
CUST023,Technical,Open,10/05/2022,26/07/2016,in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor
CUST093,General Inquiry,Open,01/03/2006,05/05/2015,nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo
CUST066,Billing,Pending,27/01/2021,20/10/2006,massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada
CUST099,General Inquiry,Closed,14/02/2009,15/10/2015,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse
CUST038,General Inquiry,Open,04/05/2019,19/09/2022,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla
CUST085,Billing,Pending,04/10/2018,12/03/2015,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate
CUST018,General Inquiry,Pending,01/04/2020,08/01/2005,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam
CUST015,General Inquiry,Pending,24/12/2006,10/08/2014,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam
CUST034,Billing,Pending,27/02/2019,24/09/2020,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa
CUST010,General Inquiry,Pending,01/11/2004,29/06/2004,sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus
CUST054,Billing,Open,04/08/2010,05/10/2018,purus eu magna vulputate luctus cum sociis natoque penatibus et magnis
CUST043,Technical,Pending,28/01/2009,22/07/2013,scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante
CUST044,General Inquiry,Pending,12/10/2022,28/01/2018,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque
CUST088,General Inquiry,Pending,25/09/2022,21/02/2009,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo
CUST001,General Inquiry,Pending,04/09/2021,03/10/2020,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie
CUST034,Billing,Open,04/04/2019,11/01/2021,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis
CUST093,General Inquiry,Open,22/08/2005,28/08/2003,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in
CUST087,General Inquiry,Pending,25/07/2022,01/06/2004,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas
CUST088,Technical,Pending,16/11/2007,03/06/2014,vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet
CUST050,General Inquiry,Pending,08/10/2003,19/08/2012,mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu
CUST076,Technical,Closed,20/05/2004,05/08/2010,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo
CUST016,Billing,Pending,28/10/2015,29/03/2003,congue eget semper rutrum nulla nunc purus phasellus in felis
CUST074,Billing,Pending,20/11/2018,03/02/2005,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut
CUST011,Technical,Closed,10/10/2004,09/05/2004,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst
CUST023,Billing,Open,26/07/2022,03/08/2005,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam
CUST017,Billing,Pending,05/01/2013,21/01/2010,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est
CUST030,Billing,Open,26/04/2005,12/05/2019,elit ac nulla sed vel enim sit amet nunc viverra dapibus
CUST047,Technical,Closed,14/07/2018,01/03/2009,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque
CUST087,Billing,Closed,31/12/2014,26/06/2011,massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit
CUST056,General Inquiry,Closed,25/07/2005,27/06/2007,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris
CUST069,Billing,Open,15/09/2013,19/11/2003,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec
CUST057,General Inquiry,Pending,28/02/2022,28/06/2022,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem
CUST036,General Inquiry,Closed,01/01/2022,20/05/2012,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor
CUST079,Technical,Open,14/06/2010,07/01/2015,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium
CUST037,Billing,Closed,24/12/2011,29/04/2006,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat
CUST082,Billing,Open,23/08/2018,05/10/2017,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci
CUST037,Billing,Open,07/01/2017,30/05/2011,porttitor pede justo eu massa donec dapibus duis at velit
CUST064,General Inquiry,Open,13/07/2007,21/09/2004,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent
CUST039,Billing,Pending,15/05/2004,29/07/2011,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta
CUST009,Billing,Pending,23/09/2003,14/11/2009,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio
CUST042,Billing,Closed,19/09/2014,29/07/2006,nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur
CUST100,General Inquiry,Closed,22/02/2012,19/08/2019,sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices
CUST011,Billing,Closed,10/08/2007,04/08/2015,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet
CUST027,Billing,Closed,26/09/2022,10/05/2015,amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis
CUST038,General Inquiry,Pending,15/02/2009,09/06/2008,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui
CUST062,Billing,Closed,13/04/2008,23/10/2021,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet
CUST043,Technical,Closed,16/01/2011,16/02/2022,rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet
CUST073,Billing,Pending,14/03/2011,09/08/2005,commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget
CUST059,Billing,Open,31/08/2009,06/03/2014,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede
CUST061,Billing,Closed,02/04/2014,08/10/2011,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi
CUST084,Technical,Open,12/07/2020,08/01/2008,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo
CUST030,Billing,Pending,29/04/2022,18/10/2004,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet
CUST014,Technical,Closed,30/07/2020,30/06/2019,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc
CUST006,General Inquiry,Open,16/01/2021,04/06/2003,amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris
CUST047,Billing,Pending,06/08/2013,17/11/2004,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia
CUST025,Billing,Pending,21/09/2017,05/08/2009,pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum
CUST066,Technical,Closed,17/05/2019,23/11/2022,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna
CUST084,Billing,Open,21/12/2022,23/09/2006,nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus
CUST089,General Inquiry,Pending,17/02/2015,04/07/2006,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum
CUST003,General Inquiry,Closed,06/02/2009,22/11/2009,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo
CUST097,General Inquiry,Pending,22/11/2018,22/09/2006,semper rutrum nulla nunc purus phasellus in felis donec semper sapien
CUST049,Billing,Pending,08/11/2006,08/06/2015,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus
CUST030,Technical,Closed,12/02/2003,27/10/2009,enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in
CUST076,General Inquiry,Open,23/10/2006,26/10/2003,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa
CUST072,General Inquiry,Pending,29/01/2013,11/07/2014,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt
CUST019,Technical,Open,11/11/2012,31/05/2005,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat
CUST024,General Inquiry,Pending,05/12/2016,20/03/2018,sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in
CUST007,Technical,Open,18/09/2017,21/12/2008,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id
CUST068,General Inquiry,Pending,25/03/2014,01/08/2010,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue
CUST051,General Inquiry,Closed,24/04/2013,09/03/2020,id consequat in consequat ut nulla sed accumsan felis ut at
CUST057,Technical,Pending,17/06/2021,21/11/2022,sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales
CUST030,Billing,Pending,11/01/2006,22/06/2014,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices
CUST058,General Inquiry,Open,06/11/2009,03/07/2015,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget
CUST071,Technical,Pending,02/01/2007,14/10/2013,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel
CUST084,Billing,Pending,04/10/2017,03/08/2013,turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus
CUST059,Technical,Open,15/05/2017,25/12/2019,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor
CUST008,Technical,Open,03/02/2020,28/02/2018,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non
CUST076,General Inquiry,Pending,08/03/2019,22/07/2008,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget
CUST088,Technical,Open,15/11/2011,13/06/2022,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in
CUST065,General Inquiry,Pending,19/11/2015,06/11/2011,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper
CUST054,Technical,Closed,11/09/2007,02/06/2013,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper
CUST020,General Inquiry,Open,30/03/2011,08/02/2019,aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis
CUST070,General Inquiry,Closed,26/12/2003,18/02/2011,elementum pellentesque quisque porta volutpat erat quisque erat eros viverra
CUST020,General Inquiry,Closed,19/03/2018,01/12/2011,iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id
CUST030,General Inquiry,Pending,19/05/2020,18/12/2004,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet
CUST080,General Inquiry,Pending,25/07/2016,12/03/2015,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas
CUST032,Billing,Open,04/11/2017,15/02/2013,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus
CUST028,Technical,Closed,29/08/2011,08/02/2019,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue
CUST039,General Inquiry,Closed,23/04/2013,26/08/2018,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis
CUST091,Billing,Pending,14/10/2004,23/04/2017,blandit non interdum in ante vestibulum ante ipsum primis in faucibus
CUST078,Billing,Open,17/08/2019,14/09/2003,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat
CUST003,Technical,Open,31/05/2018,15/06/2011,convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat
CUST067,General Inquiry,Closed,02/04/2018,28/11/2011,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet
CUST100,Billing,Closed,23/06/2015,05/10/2012,integer non velit donec diam neque vestibulum eget vulputate ut
CUST088,Billing,Closed,28/08/2004,28/02/2010,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi
CUST038,General Inquiry,Pending,30/11/2012,11/12/2014,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna
CUST064,General Inquiry,Pending,16/04/2005,18/09/2020,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis
CUST082,Billing,Pending,21/06/2020,05/05/2022,donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien
CUST013,Technical,Pending,27/07/2021,02/09/2007,leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue
CUST067,Technical,Pending,24/07/2019,14/06/2019,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus
CUST059,Billing,Open,18/08/2007,03/11/2016,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris
CUST040,Billing,Open,15/10/2013,06/07/2007,nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere
CUST056,Technical,Pending,04/11/2016,28/02/2017,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum
CUST062,Technical,Closed,21/01/2006,04/05/2012,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio
CUST023,General Inquiry,Open,06/01/2022,14/06/2012,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean
CUST099,Technical,Closed,04/02/2021,14/03/2004,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante
CUST030,Technical,Open,08/05/2008,07/12/2009,convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel
CUST060,Technical,Pending,08/11/2014,16/07/2013,tristique est et tempus semper est quam pharetra magna ac consequat metus
CUST020,General Inquiry,Open,06/03/2006,06/01/2022,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit
CUST017,Technical,Pending,28/10/2013,28/04/2005,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut
CUST051,General Inquiry,Closed,19/06/2009,03/03/2005,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien
CUST042,Billing,Closed,12/02/2010,27/05/2008,vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis
CUST053,Billing,Pending,02/06/2019,15/12/2012,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut
CUST047,General Inquiry,Pending,08/06/2020,24/06/2019,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed
CUST084,Billing,Closed,17/12/2016,23/02/2008,nisi at nibh in hac habitasse platea dictumst aliquam augue
CUST010,Billing,Pending,13/07/2013,25/04/2018,in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor
CUST073,General Inquiry,Pending,25/03/2018,01/03/2006,interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit
CUST094,Technical,Open,14/09/2010,17/07/2010,libero nam dui proin leo odio porttitor id consequat in consequat ut nulla
CUST024,General Inquiry,Closed,17/02/2008,29/01/2018,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero
CUST025,Billing,Open,11/02/2020,28/04/2005,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit
CUST034,Technical,Open,17/01/2009,26/06/2019,aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu
CUST041,General Inquiry,Closed,29/06/2021,24/07/2003,praesent blandit nam nulla integer pede justo lacinia eget tincidunt
CUST022,Billing,Closed,25/06/2004,26/09/2003,diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam
CUST077,Technical,Open,09/05/2007,12/08/2008,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla
CUST048,General Inquiry,Closed,08/08/2012,08/07/2005,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices
CUST034,General Inquiry,Pending,30/12/2007,12/11/2009,nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa
CUST019,Billing,Open,20/04/2006,31/03/2021,quis turpis eget elit sodales scelerisque mauris sit amet eros
CUST093,Technical,Closed,25/05/2003,21/09/2004,id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et
CUST072,Billing,Pending,19/05/2009,24/08/2012,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus
CUST084,General Inquiry,Open,28/06/2019,07/06/2013,risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede
CUST019,Billing,Pending,09/06/2013,14/02/2022,nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi
CUST075,General Inquiry,Pending,23/10/2020,19/06/2018,nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede
CUST065,General Inquiry,Closed,24/07/2005,20/09/2008,cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem
CUST029,General Inquiry,Open,07/04/2022,16/01/2003,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor
CUST087,Billing,Open,02/03/2011,14/02/2013,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula
CUST055,Billing,Pending,06/02/2016,14/02/2022,nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas
CUST036,Billing,Closed,13/10/2003,25/06/2013,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent
CUST024,General Inquiry,Open,29/01/2016,18/08/2013,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat
CUST003,General Inquiry,Pending,14/04/2010,19/08/2019,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in
CUST095,Technical,Pending,07/10/2018,08/08/2019,gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi
CUST026,Billing,Closed,18/07/2013,14/03/2020,consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac
CUST004,Technical,Pending,28/05/2004,10/10/2006,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed
CUST002,Technical,Closed,22/11/2008,08/01/2004,in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur
CUST027,Billing,Pending,11/04/2009,09/12/2022,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent
CUST069,General Inquiry,Open,26/03/2019,06/06/2004,amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique
CUST079,General Inquiry,Closed,14/07/2020,28/05/2012,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
CUST016,Billing,Open,20/02/2006,09/06/2021,nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at
CUST031,Technical,Pending,21/11/2008,10/12/2018,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean
CUST050,Technical,Closed,09/04/2007,21/12/2019,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis
CUST048,Billing,Open,30/05/2015,15/06/2015,neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia
CUST016,Billing,Pending,01/08/2016,21/03/2012,vestibulum ante ipsum primis in faucibus orci luctus et ultrices
CUST007,Technical,Pending,23/10/2008,26/10/2015,nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla
CUST011,Billing,Closed,25/07/2015,22/12/2013,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes
CUST062,General Inquiry,Closed,12/04/2003,03/10/2019,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet
CUST005,Technical,Open,06/08/2022,24/05/2021,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu
CUST031,General Inquiry,Closed,21/11/2005,06/04/2018,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque
CUST033,General Inquiry,Open,26/04/2003,30/07/2012,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl
CUST078,Technical,Closed,17/10/2017,15/03/2020,ut ultrices vel augue vestibulum ante ipsum primis in faucibus
CUST027,General Inquiry,Pending,01/03/2021,16/09/2017,suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien
CUST044,Billing,Closed,16/01/2007,08/05/2015,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam
CUST050,Billing,Open,09/12/2011,24/10/2006,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut
CUST042,Billing,Open,07/02/2007,05/06/2013,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac
CUST066,Billing,Closed,28/04/2020,30/09/2022,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula
CUST088,General Inquiry,Open,15/03/2010,18/01/2022,posuere cubilia curae nulla dapibus dolor vel est donec odio justo
CUST100,Billing,Pending,02/12/2021,12/08/2004,erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus
CUST036,Billing,Open,14/03/2013,07/09/2005,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed
CUST057,Technical,Closed,27/08/2007,16/10/2003,habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi
CUST019,Technical,Pending,08/01/2020,03/04/2012,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium
CUST012,Technical,Open,29/01/2017,21/04/2013,duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in
CUST032,Billing,Pending,30/01/2018,11/12/2018,eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut
CUST035,General Inquiry,Open,05/11/2016,14/10/2005,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut
CUST008,Technical,Pending,22/08/2003,07/04/2004,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem
